index,SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_popularity,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
11650,So Tied UpCold War Kids,Cold War Kids,So Tied Up,"['garage rock', 'indie pop', 'indie rock', 'modern rock', 'piano rock', 'rock', 'stomp and holler']",3msS7xaelR4Oa0n7IwHkgF,,189506.0,60.0,False,0.587,0.894,0.0,-4.184,0.0,0.0402,0.0309,2.15e-05,0.179,0.81,104.993,4.0
11651,PurifyMetallica,Metallica,Purify,"['alternative metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",0HZpiUtrwCqKChQn0x6Bqy,https://p.scdn.co/mp3-preview/aa1a386952ed4edeb89c928cd8f9d8b49d26feb9?cid=b8d3901151d34489a160e3cf0ab1fa94,313933.0,31.0,False,0.506,0.988,0.0,-3.139,1.0,0.0733,0.00213,0.00399,0.296,0.235,105.531,3.0
11652,How It's DoneBluestaeb,Bluestaeb,How It's Done,"['chillhop', 'indie deutschrap', 'indie jazz', 'jazz boom bap']",4N6zGnKg8wuEvewMHahDoS,https://p.scdn.co/mp3-preview/d2f72ddec52181bc1fcbfd1f61d86d0124155622?cid=b8d3901151d34489a160e3cf0ab1fa94,98388.0,20.0,False,0.513,0.602,3.0,-5.537,0.0,0.0353,0.445,0.0952,0.599,0.88,88.481,4.0
11653,Everyone Looks Like EveryoneThe Pack A.D.,The Pack A.D.,Everyone Looks Like Everyone,,,,,,,,,,,,,,,,,,
11654,Wait for Me VirginiaHollis Brown,Hollis Brown,Wait for Me Virginia,"['deep new americana', 'modern blues rock']",7FAoO86nNFHQHfDucuJDFd,https://p.scdn.co/mp3-preview/a4510588ff37a3a898189a407fb01973bfdb9087?cid=b8d3901151d34489a160e3cf0ab1fa94,300589.0,34.0,False,0.309,0.481,0.0,-7.906,1.0,0.0308,0.00397,0.000139,0.0902,0.377,143.384,4.0
11655,The Trial - 2011 - RemasterPink Floyd,Pink Floyd,The Trial - 2011 - Remaster,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",,,,,,,,,,,,,,,,,
11656,Perfect StrangersDeep Purple,Deep Purple,Perfect Strangers,"['album rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'psychedelic rock', 'rock']",2JhJOPGvtqMpj5RQC8cIYf,,328426.0,65.0,False,0.521,0.721,2.0,-7.699,1.0,0.0254,0.00348,0.0113,0.391,0.611,97.578,4.0
11657,Can't Let You GoRainbow,Rainbow,Can't Let You Go,"['indie pop', 'indie rock', 'modern rock', 'stomp and holler']",2L6LeWFHYhcxisYJ9X0Adn,,259866.0,43.0,False,0.491,0.551,8.0,-9.652,0.0,0.0331,0.00606,0.000256,0.127,0.349,118.657,4.0
11658,My Songs Know What You Did in the Dark (Light Em Up)Fall Out Boy,Fall Out Boy,My Songs Know What You Did in the Dark (Light Em Up),"['emo', 'modern rock', 'pop punk']",7s0lDK7y3XLmI7tcsRAbW0,,186826.0,69.0,False,0.558,0.924,9.0,-4.341,0.0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,4.0
11659,We Know The WayOpetaia Foa'i,Opetaia Foa'i,We Know The Way,[],6YH2r9NyEJTjlRmKOCvxgJ,,141413.0,66.0,False,0.689,0.578,9.0,-8.737,1.0,0.0368,0.36,0.0,0.11,0.391,98.043,4.0
11660,We'll Meet AgainJohnny Cash,Johnny Cash,We'll Meet Again,"['arkansas country', 'outlaw country']",6SCgT1QDWcsnMusKYua9eE,,178626.0,51.0,False,0.454,0.265,2.0,-12.079,1.0,0.0501,0.973,0.000952,0.132,0.255,94.298,4.0
11661,PiecesTanlines,Tanlines,Pieces,"['balearic', 'brooklyn indie', 'chillwave', 'indietronica', 'shimmer pop']",6fmn2KRQSa7F1Qpnrz7tHG,https://p.scdn.co/mp3-preview/d5e6a94dff27d9d53ca961a1d6baa761852a9493?cid=b8d3901151d34489a160e3cf0ab1fa94,233386.0,30.0,False,0.846,0.501,11.0,-6.076,1.0,0.0334,0.0111,0.00257,0.0883,0.822,118.001,4.0
11662,Keep Your Hands to YourselfGhost Light,Ghost Light,Keep Your Hands to Yourself,['jam band'],32fEIMGIvlJhlw8HMiCdjh,https://p.scdn.co/mp3-preview/40ab5753ac6075b2a6d71e1219c0e25cf580055d?cid=b8d3901151d34489a160e3cf0ab1fa94,259826.0,29.0,False,0.544,0.937,9.0,-7.249,0.0,0.0403,0.136,0.00118,0.303,0.911,98.707,4.0
11663,Leap of FaithBullet for My Valentine,Bullet for My Valentine,Leap of Faith,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'post-grunge', 'uk metalcore', 'welsh metal']",6pspGA0zLaGeLKQ2Ioxe1g,,199266.0,51.0,False,0.419,0.925,4.0,-6.055,1.0,0.0931,0.00411,0.0,0.306,0.245,142.517,4.0
11664,OklahomaTrout Steak Revival,Trout Steak Revival,Oklahoma,['progressive bluegrass'],3dSTzzKHvEKtOmuahST3TM,https://p.scdn.co/mp3-preview/a46f78876bdb4d5e2abe19a36bc4d624bb78065c?cid=b8d3901151d34489a160e3cf0ab1fa94,194800.0,20.0,False,0.455,0.548,9.0,-7.949,1.0,0.0302,0.562,0.0,0.201,0.638,142.222,4.0
11665,HarmonizmT Bird and the Breaks,T Bird and the Breaks,Harmonizm,"['austindie', 'deep new americana', 'funk']",5JzjxpEvzNrY4VBzyBjwrc,https://p.scdn.co/mp3-preview/f6a1018a106c4c354c6601711bd2dcb9ca584b2f?cid=b8d3901151d34489a160e3cf0ab1fa94,215586.0,16.0,False,0.74,0.785,2.0,-5.183,1.0,0.0651,0.13,0.0,0.198,0.88,99.882,4.0
11666,SignsFive Man Electrical Band,Five Man Electrical Band,Signs,"['canadian psychedelic', 'classic canadian rock']",5KWXi2eCYsC6ofIILjvG4V,,241693.0,48.0,False,0.446,0.731,2.0,-10.302,1.0,0.0519,0.243,0.0,0.0935,0.723,153.672,4.0
11667,HandwrittenThe Gaslight Anthem,The Gaslight Anthem,Handwritten,"['heartland rock', 'new jersey indie', 'new jersey punk', 'skate punk']",2NUwA4xWCIxU3TVw9Un3nK,,238253.0,39.0,False,0.378,0.89,10.0,-5.418,1.0,0.0526,0.000834,0.00199,0.247,0.717,163.727,4.0
11668,Wild StareGiant Rooks,Giant Rooks,Wild Stare,"['german indie', 'german pop', 'german rock']",3LJ5fbTf7eVB7BpGHWiCR8,https://p.scdn.co/mp3-preview/11c78389b3300ee5356b9d9253249f84c182bac7?cid=b8d3901151d34489a160e3cf0ab1fa94,194471.0,53.0,False,0.649,0.823,10.0,-3.61,0.0,0.0503,0.0245,0.000227,0.192,0.443,128.069,4.0
11669,This Must Be The PlaceKishi Bashi,Kishi Bashi,This Must Be The Place,"['chamber pop', 'indie folk', 'indie pop', 'metropopolis', 'shimmer pop', 'stomp and holler', 'stomp and whittle']",0udJrKQOgJz6TwZXuhi7IM,https://p.scdn.co/mp3-preview/aafec4412be78da6d833e75edd64702bfefdfaae?cid=b8d3901151d34489a160e3cf0ab1fa94,206896.0,54.0,False,0.729,0.267,4.0,-8.63,0.0,0.0311,0.794,0.000114,0.209,0.75,119.985,4.0
11670,Horizon LineFuture Thieves,Future Thieves,Horizon Line,"['indie rockism', 'nashville indie']",61EJLMPL9gvLYeM3vBJrQh,https://p.scdn.co/mp3-preview/cba1e2026279b3b891322ad2f43f382cfd1a7646?cid=b8d3901151d34489a160e3cf0ab1fa94,182586.0,35.0,False,0.584,0.762,4.0,-7.561,1.0,0.0399,0.601,0.0075,0.589,0.431,142.066,4.0
11671,Let It Snow! Let It Snow! Let It Snow!Jane Dupree,Jane Dupree,Let It Snow! Let It Snow! Let It Snow!,['christmas instrumental'],45yPqVg5dHBwsEK1Z72DwW,https://p.scdn.co/mp3-preview/bdf5e2ceee2b7fca11e914b231c0fa10b1574144?cid=b8d3901151d34489a160e3cf0ab1fa94,141714.0,64.0,False,0.81,0.0419,7.0,-20.612,1.0,0.0645,0.995,0.937,0.109,0.321,104.964,4.0
11672,OneU2,U2,One,"['irish rock', 'permanent wave', 'rock']",3G69vJMWsX6ZohTykad2AU,,276186.0,77.0,False,0.392,0.534,0.0,-8.793,1.0,0.0369,0.245,0.00104,0.155,0.325,181.305,4.0
11673,Just Like YouBosley,Bosley,Just Like You,['baltimore indie'],6y6TLb3rwDRxP5I3qK0Py9,https://p.scdn.co/mp3-preview/cbc452b3d4dbb883419a0040766d8597fb82447d?cid=b8d3901151d34489a160e3cf0ab1fa94,295079.0,40.0,False,0.699,0.575,0.0,-9.034,1.0,0.0449,0.647,0.376,0.0624,0.861,84.114,4.0
11674,Alphabet St.Prince,Prince,Alphabet St.,"['bachata', 'latin', 'latin pop', 'reggaeton', 'tropical']",25qIHdF9njPTW737AeEQPl,https://p.scdn.co/mp3-preview/bbc58ea2c5ca8261aefa9d9ec8c2799853f530bf?cid=b8d3901151d34489a160e3cf0ab1fa94,339933.0,37.0,True,0.825,0.97,0.0,-5.866,1.0,0.0675,0.313,0.247,0.105,0.628,104.357,4.0
11675,Hot BloodedForeigner,Foreigner,Hot Blooded,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",6xMHglHoafdDFGXS6qfwSH,https://p.scdn.co/mp3-preview/926f4659181d764b82443586578a924e457b7e1a?cid=b8d3901151d34489a160e3cf0ab1fa94,268693.0,61.0,False,0.705,0.806,0.0,-4.83,1.0,0.0814,0.229,0.0,0.0676,0.763,117.945,4.0
11676,The MiddleJimmy Eat World,Jimmy Eat World,The Middle,"['modern rock', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge', 'rock']",6GG73Jik4jUlQCkKg9JuGO,,165853.0,77.0,False,0.643,0.849,2.0,-5.428,1.0,0.0526,0.0371,0.0,0.058,0.903,162.152,4.0
11677,Swerve CityDeftones,Deftones,Swerve City,"['alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'post-grunge', 'rap metal', 'rock', 'sacramento indie']",2OUR8g12h5qsGDs1v5lqvp,https://p.scdn.co/mp3-preview/42c1bdd2d0816eb1a15e724240ea3017c6c4a8d1?cid=b8d3901151d34489a160e3cf0ab1fa94,164986.0,54.0,False,0.457,0.964,10.0,-2.963,1.0,0.0656,0.0001,0.00811,0.67,0.372,111.972,4.0
11678,Billy Goatmoe.,moe.,Billy Goat,"['future funk', 'kawaii future bass']",3VMrq5SMLTCbAqbf1DsObN,,578697.0,28.0,False,0.4,0.754,9.0,-6.406,1.0,0.093,0.161,0.00963,0.105,0.651,172.101,4.0
11679,Mood for a Day - 2008 Remastered VersionYes,Yes,Mood for a Day - 2008 Remastered Version,"['album rock', 'art rock', 'classic rock', 'hard rock', 'jazz fusion', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",,,,,,,,,,,,,,,,,
11680,The Race Is OnGeorge Jones,George Jones,The Race Is On,"['country', 'country rock', 'honky tonk']",2LyRC7gfWFJd6JI5i8fTJe,,127400.0,54.0,False,0.428,0.701,9.0,-7.73,1.0,0.0658,0.247,0.0,0.154,0.918,170.419,4.0
11681,The Judas KissMetallica,Metallica,The Judas Kiss,"['alternative metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",3XLnsk7Xs7ONROfmWTB58u,https://p.scdn.co/mp3-preview/e62cac1893dd02eb6241c1e79c79b5207c2ccacf?cid=b8d3901151d34489a160e3cf0ab1fa94,480760.0,39.0,False,0.412,0.975,4.0,-0.974,0.0,0.0719,0.000444,0.00325,0.0387,0.465,88.673,4.0
11682,The PromiseSturgill Simpson,Sturgill Simpson,The Promise,"['alternative americana', 'nashville singer-songwriter', 'new americana', 'outlaw country', 'roots rock']",6OV4CbPHRtbqrpJrbEFJfi,https://p.scdn.co/mp3-preview/f84b57cf9794a5405414a5d57bc9c167864ad0a0?cid=b8d3901151d34489a160e3cf0ab1fa94,257426.0,52.0,False,0.605,0.244,11.0,-10.984,1.0,0.0256,0.406,0.00234,0.0912,0.242,79.091,4.0
11683,HumanJon Bellion,Jon Bellion,Human,"['pop', 'pop rap']",2WU4ET9r25IVZGQkWOM2UL,,247838.0,58.0,False,0.48,0.127,6.0,-15.996,1.0,0.217,0.892,0.0,0.173,0.324,182.389,4.0
11684,The BestLatinofire,Latinofire,The Best,,,,,,,,,,,,,,,,,,
11685,Sonata in G major K. 14Domenico Scarlatti,Domenico Scarlatti,Sonata in G major K. 14,"['baroque', 'classical', 'early music', 'italian baroque']",3TOJ6zM6FkaZKs8Wu2Ws0P,https://p.scdn.co/mp3-preview/c1b893c43d97499ab45598ed8cf7a94cc8b50c01?cid=b8d3901151d34489a160e3cf0ab1fa94,172666.0,55.0,False,0.363,0.219,7.0,-21.54,1.0,0.0504,0.995,0.895,0.17,0.936,91.221,3.0
11686,Cherry BombThe Runaways,The Runaways,Cherry Bomb,"['early us punk', 'protopunk']",7cdnq45E9aP2XDStHg5vd7,,138706.0,66.0,False,0.501,0.813,11.0,-8.192,1.0,0.0639,0.0455,4.75e-05,0.131,0.495,136.59,4.0
11687,It's My Own FaultB.B. King,B.B. King,It's My Own Fault,[],,,,,,,,,,,,,,,,,
11688,Listen To Her HeartTom Petty and The Heartbreakers,Tom Petty and The Heartbreakers,Listen To Her Heart,"['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'pop rock', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",2iW5uc25ziGLlNMqdhFJad,https://p.scdn.co/mp3-preview/2a16c08840e753750e6cb1a3369ea2270275bd43?cid=b8d3901151d34489a160e3cf0ab1fa94,184960.0,51.0,False,0.481,0.906,9.0,-3.705,1.0,0.0349,0.334,0.603,0.043,0.364,127.955,4.0
11689,She's HereToussaint Morrison,Toussaint Morrison,She's Here,[],4rYVWxSR8qupz4TbDdk3tY,https://p.scdn.co/mp3-preview/4aba4baaa5b752f28ee0930a3cf11b26eda34109?cid=b8d3901151d34489a160e3cf0ab1fa94,229404.0,18.0,False,0.786,0.652,10.0,-6.922,1.0,0.248,0.0146,1.06e-05,0.0678,0.249,101.563,4.0
11690,Karma Chameleon - 2002 - RemasterCulture Club,Culture Club,Karma Chameleon - 2002 - Remaster,"['dance pop', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",,,,,,,,,,,,,,,,,
11691,You And Ihoneyhoney,honeyhoney,You And I,['new americana'],5iM96lSuVJvJNP7ActVw4z,,223613.0,22.0,False,0.407,0.722,4.0,-4.785,0.0,0.0287,0.00308,5.18e-06,0.121,0.44,84.426,4.0
11692,SwayAnna of the North,Anna of the North,Sway,"['dance pop', 'electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'norwegian pop', 'pop', 'vapor pop', 'vapor soul']",08qjPXZBdEyif5PxU2AY9S,https://p.scdn.co/mp3-preview/302ddf01a4759536bd62a056027b7b73df355cd0?cid=b8d3901151d34489a160e3cf0ab1fa94,180571.0,54.0,False,0.673,0.795,2.0,-6.21,1.0,0.0309,0.0555,0.0111,0.117,0.437,105.025,4.0
11693,King and LionheartOf Monsters and Men,Of Monsters and Men,King and Lionheart,"['folk-pop', 'indie pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']",5HF5PRNJ8KGtbzNPPc93tG,,273853.0,59.0,False,0.52,0.655,3.0,-6.516,1.0,0.0393,0.104,0.00347,0.124,0.289,126.593,4.0
11694,Movin' On Up feat. Latyrx (aka Lateef the Truth Speaker & Lyrics Born) & Kat ((O1O))Headnodic,Headnodic,Movin' On Up feat. Latyrx (aka Lateef the Truth Speaker & Lyrics Born) & Kat ((O1O)),['jazz rap'],1VnNLHXg3BisFqRIGSgQil,https://p.scdn.co/mp3-preview/07f9e30fb948ef4e735def6927134640dbf97c84?cid=b8d3901151d34489a160e3cf0ab1fa94,202906.0,34.0,True,0.813,0.607,9.0,-11.57,1.0,0.0838,0.241,0.0119,0.126,0.687,93.155,4.0
11695,Any Colour You LikePink Floyd,Pink Floyd,Any Colour You Like,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",6FBPOJLxUZEair6x4kLDhf,https://p.scdn.co/mp3-preview/eb94ea77efdc2f5dd3a3ddf1b9561ca04c0719ba?cid=b8d3901151d34489a160e3cf0ab1fa94,206429.0,62.0,False,0.277,0.672,0.0,-12.582,1.0,0.0901,0.197,0.935,0.423,0.505,150.588,4.0
11696,Last Day Of School (feat. Jimmy & The Threats)Toussaint Morrison,Toussaint Morrison,Last Day Of School (feat. Jimmy & The Threats),[],15MFwtMvP40zmOdR3S4D1V,https://p.scdn.co/mp3-preview/ea0b358c8d0103c8e8b9370770f429b21fdd96ca?cid=b8d3901151d34489a160e3cf0ab1fa94,382013.0,29.0,True,0.569,0.734,8.0,-6.04,1.0,0.163,0.236,0.0,0.1,0.288,151.973,4.0
11697,Die For Me (feat. Future & Halsey)Post Malone,Post Malone,Die For Me (feat. Future & Halsey),"['dfw rap', 'melodic rap', 'rap']",2C6WXnmZ66tHhHlnvwePiK,,245266.0,83.0,True,0.614,0.66,0.0,-2.848,1.0,0.0441,0.19,0.0,0.211,0.452,145.01,4.0
11698,Here Comes Santa Claus (Right Down Santa Claus Lane) - Single VersionBing Crosby,Bing Crosby,Here Comes Santa Claus (Right Down Santa Claus Lane) - Single Version,"['adult standards', 'easy listening']",7dufRCJALwJQjKFG0PnbW0,,182666.0,25.0,False,0.658,0.293,1.0,-8.653,1.0,0.044,0.853,0.0,0.203,0.745,151.681,4.0
11699,All I Really WantAlanis Morissette,Alanis Morissette,All I Really Want,"['alternative rock', 'canadian pop', 'canadian singer-songwriter', 'pop rock', 'singer-songwriter']",6rRIRMEhVclbTleCJQsrPm,https://p.scdn.co/mp3-preview/4508863aecd5c8d3daa0addd021813c43b5d09a0?cid=b8d3901151d34489a160e3cf0ab1fa94,284093.0,55.0,False,0.562,0.896,10.0,-7.974,0.0,0.203,0.0117,0.0,0.322,0.362,93.378,4.0
11700,Know It AllRebelution,Rebelution,Know It All,['reggae rock'],5qlcQM9xWIIQ46b7daFDlb,https://p.scdn.co/mp3-preview/248be51d5e94b617744624ce66ca8e6fafd52a4d?cid=b8d3901151d34489a160e3cf0ab1fa94,188313.0,41.0,False,0.749,0.876,8.0,-3.175,1.0,0.0383,0.00325,0.00878,0.188,0.478,95.022,4.0
11701,Chicken Pox (Live at Sxsw 2014)St. Paul & The Broken Bones,St. Paul & The Broken Bones,Chicken Pox (Live at Sxsw 2014),"['funk', 'new americana', 'retro soul', 'soul']",5IrwmOrmcJvOGA1eRDQxtd,https://p.scdn.co/mp3-preview/21cb4e887c7547f95cc7a97d9eb444326b76b528?cid=b8d3901151d34489a160e3cf0ab1fa94,226500.0,32.0,False,0.325,0.944,9.0,-7.536,1.0,0.0957,0.000152,0.859,0.902,0.401,93.88,4.0
11702,It Ain't Over 'til It's OverLenny Kravitz,Lenny Kravitz,It Ain't Over 'til It's Over,"['permanent wave', 'pop rock', 'rock']",6VnpKLtfNH4Dk09YSGPSyR,,242640.0,68.0,False,0.679,0.568,6.0,-10.74,1.0,0.0423,0.422,0.00948,0.322,0.93,159.689,4.0
11703,Show Me LoveHundred Waters,Hundred Waters,Show Me Love,"['gainesville indie', 'indie psych-pop']",5PnBpKOVvQxeFvXVNYSoxs,https://p.scdn.co/mp3-preview/dc295b6026c6cc5b76cdcced8ae2e3da66851bcc?cid=b8d3901151d34489a160e3cf0ab1fa94,241846.0,58.0,True,0.418,0.794,11.0,-4.973,1.0,0.0816,0.08,0.0,0.329,0.178,129.434,4.0
11704,Golden RingGeorge Jones,George Jones,Golden Ring,"['country', 'country rock', 'honky tonk']",5HywRUoXNfWpiR1dAwoZip,https://p.scdn.co/mp3-preview/e8864eefc25fd0de0424f6e31b53282d8dc4ac20?cid=b8d3901151d34489a160e3cf0ab1fa94,182466.0,43.0,False,0.533,0.52,11.0,-12.32,1.0,0.0472,0.53,0.0,0.173,0.652,83.194,4.0
11705,Grace IISophie Hutchings,Sophie Hutchings,Grace II,"['compositional ambient', 'focus', 'neo-classical']",4NwXDoWeEqqsC5RC0tHILB,,144453.0,34.0,False,0.421,0.0757,6.0,-20.347,0.0,0.0496,0.993,0.935,0.12,0.0851,120.209,4.0
11706,Way DownAu5,Au5,Way Down,"['brostep', 'catstep', 'chillstep', 'complextro', 'deep dubstep', 'edm', 'electro house', 'filthstep', 'pop edm', 'zapstep']",1mceHZGk7QWHiYsIaGSrfN,https://p.scdn.co/mp3-preview/8e802c879e47180276981a9af0d3f3bebc149276?cid=b8d3901151d34489a160e3cf0ab1fa94,263538.0,45.0,False,0.513,0.803,11.0,-4.023,0.0,0.0659,0.0131,2.88e-06,0.0685,0.142,130.11,4.0
11707,Ain't Goin' Down (Til the Sun Comes Up)Garth Brooks,Garth Brooks,Ain't Goin' Down (Til the Sun Comes Up),"['country', 'oklahoma country']",,,,,,,,,,,,,,,,,
11708,DavidianMachine Head,Machine Head,Davidian,"['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'melodic metalcore', 'metal', 'nu metal', 'rap rock', 'rock', 'speed metal']",3qHlBxD3acw5nrl7Padt0v,https://p.scdn.co/mp3-preview/b2f0ce9bda90cf6756ab69eddc6fcd599c0ca816?cid=b8d3901151d34489a160e3cf0ab1fa94,296626.0,57.0,False,0.278,0.937,7.0,-6.952,1.0,0.168,0.000535,0.118,0.227,0.29,154.244,3.0
11709,Inside OutXYZ,XYZ,Inside Out,[],5CWWOxTehNz94b4Xs0xFYV,https://p.scdn.co/mp3-preview/1af166ba7119375562be557b315b0961dfbb898a?cid=b8d3901151d34489a160e3cf0ab1fa94,228533.0,45.0,False,0.426,0.961,8.0,-4.365,1.0,0.07,0.013,0.0259,0.0621,0.616,171.411,4.0
11710,Rag DollAerosmith,Aerosmith,Rag Doll,"['album rock', 'classic rock', 'hard rock', 'rock']",2KCJYwlBWxdlwyIYckIf6V,,265693.0,59.0,False,0.579,0.954,4.0,-3.947,1.0,0.0558,0.583,0.0,0.139,0.583,93.448,4.0
11711,Truly Madly Deeply - Recorded at Spotify Studios NYCYOKE LORE,YOKE LORE,Truly Madly Deeply - Recorded at Spotify Studios NYC,"['electropop', 'indie folk', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'nyc pop', 'stomp and holler', 'vapor soul']",0hLObGB9xRjuRVasHehmLI,https://p.scdn.co/mp3-preview/cb85636c6d1547a7bdbe0315f51b6335d4d2c1cc?cid=b8d3901151d34489a160e3cf0ab1fa94,190392.0,67.0,False,0.675,0.368,0.0,-14.072,0.0,0.0374,0.826,0.0016,0.136,0.176,106.001,4.0
11712,ShoopSalt-N-Pepa,Salt-N-Pepa,Shoop,,,,,,,,,,,,,,,,,,
11713,SupermanEminem,Eminem,Superman,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",4woTEX1wYOTGDqNXuavlRC,,350320.0,72.0,True,0.802,0.755,4.0,-3.138,0.0,0.0564,0.0215,0.0,0.295,0.58,130.027,4.0
11714,WitchcraftWolfmother,Wolfmother,Witchcraft,"['alternative rock', 'australian psych', 'garage rock', 'modern blues rock', 'modern rock', 'post-grunge', 'rock']",0FurWukaaIiwkkF7wnmfaf,,205440.0,33.0,False,0.162,0.91,2.0,-3.679,1.0,0.0641,0.00696,0.0664,0.304,0.523,68.137,4.0
11715,Young Lost LoveAppleby,Appleby,Young Lost Love,['alternative r&b'],6inzFkThegOcsjxWgn0AP8,https://p.scdn.co/mp3-preview/b24b5065dde76850143d9016ef9307409ba8e31d?cid=b8d3901151d34489a160e3cf0ab1fa94,239658.0,38.0,False,0.292,0.321,11.0,-10.84,1.0,0.0394,0.945,0.389,0.691,0.0393,75.959,4.0
11716,Saint Augustine In HellSting,Sting,Saint Augustine In Hell,"['permanent wave', 'soft rock']",4KejRvDlbtq42GaQ0JWqfX,,318626.0,38.0,False,0.553,0.785,7.0,-8.307,0.0,0.0499,0.162,3.84e-05,0.0366,0.567,168.497,1.0
11717,Jingle Bells (feat. The Puppini Sisters)Michael Bublé,Michael Bublé,Jingle Bells (feat. The Puppini Sisters),"['adult standards', 'canadian pop', 'lounge']",4qBejt9FeqLI9blHI1Nq1x,https://p.scdn.co/mp3-preview/dc576f457addeefddc613c722cedc13fcb242c17?cid=b8d3901151d34489a160e3cf0ab1fa94,159973.0,69.0,False,0.702,0.588,5.0,-5.914,1.0,0.0563,0.634,0.0,0.198,0.849,122.945,3.0
11718,Within You Without You - RemasteredThe Beatles,The Beatles,Within You Without You - Remastered,"['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",3Umg8CDhO8dOSj7yBTInYb,,304666.0,60.0,False,0.352,0.479,6.0,-9.965,1.0,0.0338,0.339,0.000353,0.486,0.354,126.166,4.0
11719,I Don't Wanna Go Down to the Basement - 2016 RemasterRamones,Ramones,I Don't Wanna Go Down to the Basement - 2016 Remaster,"['early us punk', 'permanent wave', 'punk', 'rock']",6WPZnQd1Ic50z5RzKWhZKT,https://p.scdn.co/mp3-preview/564813b5a1bb9f218894952763bec23d62919c2f?cid=b8d3901151d34489a160e3cf0ab1fa94,160946.0,37.0,False,0.233,0.813,9.0,-3.882,1.0,0.0831,3.96e-06,0.485,0.164,0.819,178.959,4.0
11720,A Horse With No NameAmerica,America,A Horse With No Name,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",54eZmuggBFJbV7k248bTTt,https://p.scdn.co/mp3-preview/39160b959b9c3ef5eb82314160eb168af167ac3b?cid=b8d3901151d34489a160e3cf0ab1fa94,252239.0,77.0,False,0.654,0.506,11.0,-17.18,0.0,0.0535,0.686,0.0155,0.155,0.831,123.179,4.0
11721,Cast No StonesCody Jinks,Cody Jinks,Cast No Stones,"['modern southern rock', 'outlaw country', 'texas country']",5X9XScdWmHaX6PGi9aKsSw,https://p.scdn.co/mp3-preview/b359055b429b28b8da8949112db0824a14d30956?cid=b8d3901151d34489a160e3cf0ab1fa94,316019.0,57.0,False,0.498,0.537,8.0,-6.602,1.0,0.0292,0.00775,0.00324,0.105,0.298,122.965,3.0
11722,Desperado (2013 Remaster) - 2013 RemasterEagles,Eagles,Desperado (2013 Remaster) - 2013 Remaster,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",2TjnCxxQRYn56Ye8gkUKiW,https://p.scdn.co/mp3-preview/267a9470dbe63d8a229d898b4db4cdf83118ff22?cid=b8d3901151d34489a160e3cf0ab1fa94,213712.0,66.0,False,0.228,0.224,7.0,-12.749,1.0,0.0311,0.946,0.000222,0.273,0.18,60.3,4.0
11723,The CityAudiodub,Audiodub,The City,"['reggae rock', 'west coast reggae']",1I61xgOTUzzrgzhN21AEiS,https://p.scdn.co/mp3-preview/71eee1a5587bbfe8e2cc233c0481106fccaced20?cid=b8d3901151d34489a160e3cf0ab1fa94,197280.0,31.0,False,0.701,0.579,6.0,-6.858,1.0,0.0578,0.103,0.0,0.0713,0.846,78.039,4.0
11724,Piece Of Your Mind feat. Iona Swift and Beat Fatigue - Grid Division RemixCheshire,Cheshire,Piece Of Your Mind feat. Iona Swift and Beat Fatigue - Grid Division Remix,['filthstep'],7aiTImyXpxXKOiQs6j7YOZ,https://p.scdn.co/mp3-preview/62f5dddefe7b49cbdd61809f10401d0f08b4b0e0?cid=b8d3901151d34489a160e3cf0ab1fa94,279157.0,33.0,False,0.64,0.754,5.0,-4.9,0.0,0.032,0.00182,0.0229,0.0727,0.292,95.008,4.0
